#  file: sfRawRanks2009-Jun.txt
#  package: sfRawData2009-Jun
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Jun
#
#  Raw data was inserted into database by running the scripts:
#  parseStats60.pl
#
#  ===IMPORTANT===
#  This particular file includes ranks data for each project. This info 
#  is averaged based on the daily ranks data for the previous 60 days.
#  ===============
#
#  Scripts & raw data available at http://ossmole.sourceforge.net
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2008) SourceForge Available at: 
#  http://ossmole.sourceforge.net
#
#  The SQL used to generate this data is as follows:
#
#  SELECT proj_unixname, round(avg(rank))
#  FROM `project_statistics_60` 
#  WHERE datasource_id=172
#  GROUP BY proj_unixname
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  rank: the average of ranks for this 60-day period 
proj_unixname	round(avg(rank))
freeesim	97315
freeextractor	184167
freeeye	153076
freefactor	56344
freefall	72823
freefall-calc	80408
freefar	143037
freefate	20802
freefem-ns	44167
freefi	61657
freefileforum	158087
freefilesync	236
freefilm	13125
freefilmdcm	74813
freefinesse	126353
freefirewall	72380
freefis	50218
freefix	112625
freeflash	144647
freeflightlog	75313
freeflow	89379
freeflow4j	45305
freeflowqb3	134844
freefluo	13349
freefly	125185
freefoam	19787
freefoclib	110757
freefolio	97845
freeform	46284
freeformmvc	134370
freeforum	177337
freeforums	28604
freeforumsimple	90983
freefox	79383
freeframe	26132
freeframework	15325
freefret	29154
freefrp	112046
freefs	70379
freeg	50046
freega	72020
freegallery	13296
freegamecreator	99085
freegamedev	98926
freegamer	22387
freegas	16166
freegee	8133
freegeo	0
freeget	117639
freegetopt	44203
freeghost	81
freegle	31533
freeglut	1878
freego	144022
freegov	167593
freegps	72775
freegpsdatabase	124719
freegrid	134100
freegroupware	68577
freegui	96715
freeguide-tv	3962
freeguppy	108705
freegw	38118
freehasami	36789
freeheroes	104159
freehllapi	158388
freehm	96353
freeho	91740
freehockey	90415
freehost	119083
freehost3270	26806
freehostmanager	97592
freehostmanger	141913
freeics	50991
freeidbill	106956
freeidesystemc	59825
freeim	104683
freeimage	411
freeimageocx	45497
freeimagepy	8406
freeimp	173804
freeineq	116296
freeinfo	77906
freeintegral	108075
freeinternetgen	26341
freeipmi	29932
freeips	70951
freeirc	180284
freeircd	107055
freeircd2	69432
freeispman	117162
freejapoll	66957
freejava	38981
freejavasms	134662
freejbiblio	103896
freejob	181860
freejones	135781
freejsms	80969
freejsx	71221
freejudge	134531
freejukeboxdata	97322
freejunction	137381
freek	178051
freekchat	123154
freekey	189146
freekeygenera	3783
freekickmanager	42348
freekiss	8066
freekit	125775
freekiwiki	11148
freeknowledge	12391
freekode	85880
freeks4free	87171
freekyra	169086
freelance	54756
freelancebot	60800
freelanceprojct	102120
freelancercal	37050
freelancerfanwe	87411
freelancerhook	47367
freelancerzero	72368
freelancetimer	147198
freelandpingus	64340
freelang	114646
freelangonline	146482
freelaueview	75889
freelearn	133092
freelens	29069
freelib	128915
freelibp2p	61556
freelibsmtp	67627
freelifecms	77977
freelifeworld	107137
freelims	4235
freelink	98465
freelinux1	121712
freelinuxcd	78067
freeloader	120276
freeloaderlinux	37682
freelock	32474
freelog	11741
freelords	2507
freemaf	95997
freemail	141621
freemailer	106397
freemailfs	104656
freemap	58287
freemarker	734
freemarker-ide	20668
freemarkeridea	99950
freemarket	36587
freemarket-pro	62510
freemarketapp	70761
freemash	53846
freemason	87621
freemat	1403
freemath	121295
freematrixbbs	72456
freemax	125033
freemd5	62746
freemds	31348
freeme2	5419
freemeca	72159
freemed	4609
freemedia	63484
freememorydocto	65857
freemercator	24490
freemerge	118372
freemess	81696
freemessenger	116613
freemet	54708
freemeta	133395
freemetal	70941
freemetrics	49271
freemheg	30735
freemical	5178
freemind	33
freemind-dnn	93294
freemind-mmx	22149
freemind2wiki	5536
freemindpda	8050
freemindsengine	108103
freemis	18634
freemisc	148746
freemmg	40836
freemmsc	35179
freemon	36916
freemoney	61437
freemote	61009
freemovie	14279
freemrp	122037
freemule	45081
freemultiposte	103857
freename	34142
freenats	95983
freendc	107840
freendmp	54628
freeneco	120745
freenergy	52399
freenes	12149
freenessus	106680
freenet	9261
freenet-python	58833
freenetis	37183
freenetmail	168622
freenetmap	90513
freenetmenu	158697
freenetmta	91750
freenetorrent	76621
freenmap	106679
freenomalism	92969
freenorm	71600
freenote	78160
freens	180931
freenukum	37512
freenv	115539
freenxbuilder	63503
freeolap	44672
freeonlinebacku	40742
freeorion	342
freeota	36966
freepad	68266
freepager	74454
freepaint	36198
freepalace	86742
freepanel	141893
freepark	122849
freepascal	225
freepassserver	127548
freepasswordsaf	43357
freepay	30112
freepb	121408
freepbx	33904
freepcb	144635
freepdb	69682
freepdflib	50025
freepdv	117140
freeperfect	123436
freepersonalorg	7875
freepfm	69068
freepfw	52315
freephone	126911
freephonie	120836
freephoniemap	119770
freephpdatagrid	100628
freephpgallery	52615
freephpgameskit	51173
freephpvxguestb	102899
freepia	47109
freepim	44333
freepinger	63583
freepire	144084
freepki	168660
freeplane	4531
freeplot	62606
freepm	0
freepoker	134638
freepool	55828
freepop	7364
freepops	283
freeport	108149
freeportablesof	29586
freeportal	141819
freepos	33716
freepostadmin	67072
freeposwin	116633
freepow	125140
freepozoin	86348
freepress	18712
freeprofiler	7991
freeprog2001xl	170025
freeprojtracker	152811
freeprolog	101268
freeprompter	99345
freeproperty	145337
freeproserver	111772
freeprotocol	76434
freepub	102545
freepunch	50032
freepv	2273
freequake	57677
freequest	174703
freera	8495
freerace	140337
freeracemgr	95554
freeradio	59315
freeradioj	42447
freeradiusadmin	24333
freeradiuseapex	91247
freeraider	29807
freerails	4681
freerails2	37345
freeram	152364
freeranger	52060
freerealty	51465
freerecite	42947
freerecord	46905
freeregex	67639
freereign	29752
freerename	24815
freereport	24380
freeretail	33188
freerevocation	49215
freericehelper	83354
freerobot	41183
freerouting	0
freerp	128909
freerpg	138144
freert	110054
freerts	179021
frees	32200
frees-db	127059
freesafe	4803
freesc	28333
freescada	64926
freescaleotcp	43665
freescan	43970
freescene	37350
freeschool	27439
freesco	1472
freesco-es	87550
freescom	167775
freescope	30668
freescorecard	117948
freescowiki	118730
freesdypaik	112918
freeseat	9720
freesection	62264
freesense	54723
freeserv	120835
freeserver	36658
freesesearcheng	97950
freesett	47581
freesg	14397
freeshare	119633
freeship	13391
freeshop	122329
freeshout	74441
freeside	90202
freesiege	61725
freesign	97496
freesim	82219
freesimrc	25618
freesis	116955
freesitepublish	173189
freesketch	138133
freeskit	132422
freesml	0
freesms	12062
freesnibs	32947
freesoccer	141027
freesoft	0
freesol	18748
freesolid	17768
freeson	100984
freesoundserver	166516
freesp	57661
freespace	6512
freespace2novao	93851
freespacegame	41744
freespaceport	140222
freespeech	15000
freesphere	78134
freesql	0
freesql-net	4670
freesqlexplorer	54184
freesrs	46743
freessoftschool	109117
freestandards	50368
freestars	144175
freestdf	6020
freesteam	4566
freestereo	150301
freestitch	41253
freestore	114350
freestyle	11296
freestyleblend	108933
freestyledust	69241
freestyler	63326
freestylisp	89129
freesubtitle	76005
freesudoku	0
freesvm	98858
freeswfchart	109043
freeswitch-cuda	35477
freeswitch-java	90645
freesym	83509
freesync	130117
freesyncplugin	3972
freesynd	3586
freetaak	22856
freetab	65827
freetable	62126
freetables	153613
freetag	114597
freetagger	139764
freetantrum	47475
freetds	8415
freetel	62286
freetennis	15293
freeterm	70985
freetesa	105084
freethermo	95318
freethought	114054
freethreads	191025
freeticket	45189
freetime	71185
freetimeline	168482
freetimetravian	80785
freetk	48243
freetm	102952
freetoken	60250
freetorah	25976
freetorrent	107390
freetosu	3337
freetosuse	26821
freetpf	72167
freetpl	108724
freetpv	72817
freetrain	4373
freetrain-en	113558
freetrainsim	92847
freetrans	124635
freetray	79152
freetris	71816
freetrolley	119285
freetsx	16409
freett	67992
freettcn	112270
freetts	2074
freettsandroidi	51110
freeturing	94056
freetvrecorder	124661
freetype	1143
freetypo	14939
freetzlinux	1908
freeunifont	36341
freeuniverse	73958
freeupdater	138540
freev	32515
freevcs-client	26883
freevd	97006
freeverb3	1820
freevet	100606
freeview	44784
freevikings	16237
freevip	0
freeviux	31405
freevm	69330
freevo	1264
freevo-jamote	74226
freevofreebox	61660
freevoip	124884
freevolts	64268
freevote	44481
freevps	69813
freevrs	20518
freevsaurus	62140
freevsd	54449
freewarclancms	0
freewareupdater	102939
freewaste	156134
freeway	73447
freeway-ecom	22253
freeways	28287
freeweave	22907
freeweb	21087
freewebchat	41087
freewebdb	75196
freeweblog	75373
freewebshop	63312
freewerm	25138
freewheeling	17450
freewin	27266
freeword	92758
freeworkgroup	137697
freeworld	111356
freeworldbbs	70277
freeworldircd	73541
freewow	100732
freewpc	121259
freewps	103690
freewrap	2012
freewrl	343
freex3d	23756
freexam	148899
freexbsd	108924
freexer	8273
freeyouremail	51027
freeyourserver	140192
freeyoursource	96206
freeze	153401
freezebeach	77405
freezee	107323
freezeenergy	78465
freezegl	55829
freezepane	96426
freezer	119440
freezetool	137864
freezewing	138083
fregocles	0
frehex	123009
frei0r	50004
freicite	109943
freifunk	29645
freightracker	129008
freimgedcs	95882
freipert	32422
frell	90905
freluquet	98626
fremcad	22887
fremen	123733
fremis	117744
fremo-block	10114
fremo-stw	26106
fremocom	39904
fremodcc	6640
frename	83523
frenchadminmod	72750
frenchie	71864
frenchmozilla	161
frend2	49251
freneziaeditor	138097
frenzy	90331
freon	134977
frepm	26183
freport	22551
freport32	21428
frepple	4539
freqdatabase	47569
freqdesk	69444
freqmod	86553
frequency	129397
frequency2	94303
freqx	112257
frera	12166
fresco	95177
fresh	73977
fresh-mail	116477
freshboard	103102
freshcode	27648
freshet	65840
freshgrid	88980
freshinvoice	136312
freshjuice	27314
freshmap	108636
freshmemory	8047
freshmods	71465
freshness	0
freshproject	113918
freshtorrents	53550
freshtrash	10915
freshvegetables	73054
freshview	78908
fresil	117249
fresno	146220
fresse	75322
fret	41790
fretboard	36371
fretboard-edit	27489
fretcalc	56167
fretflex	45288
frets-spacing	93488
fretscharts	53947
fretsonfire	1714
fretsonfirep	20086
fretsonfirepp	90592
fretsonfirespec	43974
fretsweb	11839
frettchenviewer	114159
freude	156425
frewd	157552
frexhwd	15834
frexplore	41922
frext	21731
freya	69853
freya-emulador	87859
freya-engine	69225
freyadb	116462
freydis	29212
freyr	78040
freyrms	61993
freznoshop	53997
frezzedb	90009
frfr	73905
frhed	424
friandise	76233
fribidi	10023
fribu	41227
fricas	2287
frickfrack	136279
frickin	40598
frickle	130032
fricol	128869
fricomthin	138892
fricontest	103529
frictiousserv	94182
frida	26629
fridajhu	13745
fridaymvc	83931
fridom	133259
friedot	115530
friedrice	86557
friend	34911
friend2friend	119766
friendadder	120381
friendbook	109382
friendfeedcomme	94751
friendfeedgrabb	91811
friendfinder	132836
friendly	87076
friendlyai	53998
friendlynomad	69015
friendlyp2p	76757
friendlyphoneb	105444
friendlyswing	127598
friendlytools	79811
friendnlove	10993
friendo	45047
friendportal	52141
friends	175001
friendsexplorer	130081
friendsforever	141268
friendshare	59263
friendship	123398
friendsmap	129990
friendsnet	60196
friendsofargume	92994
frieze	49181
frifinans	6328
frigg	20307
frigg3d	91540
frigo	98200
frij	0
frijole	72737
friki	11652
frikichan	22993
frikirace	66496
frikitimes	112593
friky	15031
frimousse	130149
frims	113103
frinika	1095
frinitetourny	90636
frinkiac-7	150497
frinkiac-8	72349
fripic	50245
fripoe	150042
fripp	61657
fripp-studio	16294
frippi	91015
friptv	17394
frisk	64631
frisk1	111558
frisklan	126989
frisky	78493
fristpost	70341
frisub	119939
frite	65281
fritivi	74851
fritnet	138550
fritz-notify	117182
fritzbox-lcr	25928
frm	111030
frmail	28087
frmmgnt	66150
frobnitz	42354
frobot	53809
frocontrol	0
frodo	149137
frodopalm	18087
frodope	36436
frodoplayer1	92072
frodoz	45455
frog	116418
frog-cms	114074
frog-project	151841
frog-retro-game	60123
frogblog	57683
frogdb	78863
frogde	151847
frogescape	89142
frogeye	41489
frogface	113657
frogfm	73208
froggie	20871
froggix	8171
froggmusic	125418
frogjam	73408
frogpics	76914
frogpie	114370
frogs	56172
frogscript	64237
frogspawn	79690
frogtheglorious	88434
frogtribu	96294
frogwogchecker	123551
frogx0r	179435
frogy-base	12070
froi	62082
frolicflea	107278
from	116948
from24to15	121605
fromage	150134
fromatozend	60713
fromdust	103467
fromgenerator	115944
frommyheart	50386
fromto	91995
front	137682
frontaccounting	295
frontburner	81186
frontdoor	37032
frontdown	64486
frontend	106069
frontend4mysql	16859
frontera	25723
frontgatesdev	102803
frontier	130782
frontier-oop	75374
frontiering	121175
frontierkernel	37920
frontierproject	129788
frontline	89860
frontlinephoeni	89564
frontlinesms	18471
frontlog	57140
frontoffice	103389
frontpanel	62061
frontstore	29632
frood	36225
froodnet	0
froofyjit	54004
fropen	124639
fropho	1199
frost	55645
frostbiteremake	103052
frostebook	130712
frostfire	14166
frostkernel	5489
frostlib	103912
frostlinks	140121
frostshock3d	70714
frosttie	82524
frostwire	659
frosty	58924
frostynux	58820
froterm	61438
froth	181179
frottle	39598
frotz	8845
frowns	23849
frowser	136509
frox	21650
frozen	41398
frozen-bubble	101328
frozenbubblemen	70168
frozencast	131448
frozenfs	20836
frozenircd	104468
frozenmidlet	124681
frp-agent	52306
frpuniverse	76619
frpython	178323
frsb	55896
frsports	59746
frsps	94916
frst166code08	77253
frt	30924
frtplot	35032
fructose	47437
frudoku	123662
frue	124461
frugalware	28244
fruibile	27072
fruitbb	85575
fruition	94521
fruitsalad	118786
fruitshow	29354
fruitwar	12633
fruity	9961
fruityart	124506
fruitybanking	10582
frumailer	62290
frumtumcullling	93425
frusk	99674
frust	135583
frustum	117347
frustumculling	55323
frutch	133805
frvr	27326
frx	110125
fry	29558
frypos	28960
frytunes	65508
frzbublewin32	45172
fs-auth	149905
fs-brody	123626
fs-check	13046
fs-consistency	86684
fs-fuchs	90903
fs-inspect	4799
fs-tester	46727
fs2f	116094
fs2pascal	53212
fsa	2528
fsa-blast	12459
fsa2sat	79556
fsaa1655g	45359
fsacar-php	35994
fsacars	109894
fsam7440	7745
fsaoi	16670
fsap	65644
fsarchiver	1520
fsassist	21130
fsaxmlregistry	51052
fsbacicworx	15801
fsbackup	48661
fsbib	129518
fsboard	135325
fsbrowser	65216
fsc	36092
fscape	6970
fscconv	50337
fscd	23111
fscgsim	27260
fscosa	98524
fscp	63363
fscribe	49255
fscript	29151
fscvs	89070
fsd-amoeba	31375
fsdatanow	94543
fsdevelopment	114327
fsdk	105637
fsdocu	60220
fsdx	56934
fsearch	116162
fsearthtiles	94658
fsec	135298
fseconomy	13788
fsed	73767
fsedu	99563
fselect	141199
fsem	118120
fseries	77201
fserv4pidgin	11756
fserve-offer	133801
fset	94018
fseweblog	128953
fsf	151331
fsfipi	29918
fsfs	25192
fsfsj	113596
fsgfree-wi	16025
fsgrep	11136
fsguestbook	111206
fsguide	24761
fsharp-mode	48045
fsheal	50404
fshog	54114
fshop	107432
fsideal	108492
fsight	62161
fsimgtools	66277
fsimp	65269
fsinstaller	86141
fsinterface	114542
fsircbot	102842
fsis	59131
fsiwiki	33383
fsjsistemas	22323
fskc	21548
fslink	140901
fslog	115788
fsm	141577
fsm-gen	25816
fsm-wari	84582
fsm2hdl	93884
fsm4j	6454
fsmap	178361
fsmark	58345
fsmbsearch	37663
fsmbuilder	93920
fsmc	12203
fsmdesigner	4774
fsme	10625
fsmexplorer	113719
fsmg	97359
fsmgen	4459
fsml	74028
fsmlang	37179
fsmm	53904
fsmon	41968
fsmonitor	130828
fsmpp	26864
fsmusic	108533
fsmvf	87201
fsn-backup	124201
fsnator	40156
fsnmp	10567
fsnw-openplex	91181
fsoa-services	23348
fsohz	72845
fsos	4735
fsos-package	25719
fsp	6842
fsp-lnxdrv	6715
fspaix	57497
fsparse	27485
fspc	31197
fspclient	12080
fspcrewpanel	73834
fspg	129589
fsphp	64619
fspider	94378
fspirep	31207
fsplitter	86233
fspmboard	80451
fsql	24377
fsql-for-php	73682
fsr	67725
fsr-routing	51590
fsrb	23393
fsrc	118322
fsreporter	93310
fss	38532
fssc	124377
fsscanner	69636
fssdb	29078
fssdk	79411
fsserverpro	76573
fsshow	114895
fssos	27343
fsstorage	134084
fssuite	120436
fst	12029
fst-bil	136208
fst2v5d	64127
fsta	106545
fstab-sync	75056
fstan	76766
fstat	126720
fstatsim	77843
fstd	129519
fsteam	22368
fsth	40912
fstha	124531
fstoc	95185
fstool	97880
fstools	25255
fstreem	56635
fstrike	137582
fstvis	70078
fstyp	62427
fsu-stable	71789
fsumfe	12199
fsv	5088
fsview3d	80218
fsvs	39641
fsw	117650
fswardrobe	135126
fswatch	43475
fswatcher	43358
fsweb	75496
fswebpanel	103296
fswg	80563
fswiki	78751
fswordfinder	34794
fswrap	117938
fsxflightplanni	100640
fsyframework	37398
fsync	117965
fsync-mon	101479
ft-bouncer	66539
ft100	90941
ft232cbusctrl	43555
ft3	46789
ft4j	117719
ft89prog	14302
ftagallery	140496
ftagshtml	30301
ftats	117615
ftb-conman	66002
ftbot	74504
ftbs2004	138074
ftc	40733
ftclp	143830
ftd	50915
ftd2xx	36340
ftd2xxj	30628
ftdgame	72751
ftdi-eeprom-gui	17029
ftdi-usb-ft245	44315
ftdi-usb-sio	10435
ftdicdriver	79661
ftdilib	139352
ftdoc	44149
ftdsuite	130215
fte	4223
fteditor	45967
fteqw	22357
ftest	75744
ftester	61923
ftf	29721
ftfplan	63076
ftg	18661
fth	5347
fti	6829
ftimer	77961
ftimes	7206
ftinterface	59227
ftip	28759
ftipi	119681
ftl	45917
ftl69	71268
ftlab	66493
ftm	8477
ftmanager	139860
ftmenu	45176
ftmon	26808
ftnapps	7974
ftnchek	153983
ftnpl	12948
ftol	69509
ftools	77063
ftop	38965
ftopf	56362
ftp-cat	130749
ftp-client-iut	71830
ftp-crawler	52439
ftp-filemanager	114785
ftp-leecher	80230
ftp-recursive	158593
ftp-scriptmaint	14876
ftp-search	109543
ftp-ssl	47538
ftp-uploader	39014
ftp-web-server	115394
ftp2me	16248
ftp4che	41343
ftp4checs	109432
ftp4net	40348
ftpadmin	34233
ftpanalyst	73288
ftpanywhere	49394
ftpat	106064
ftpautoupdater	133589
ftpbean	144959
ftpbk	140278
ftpbnc	138773
ftpcatalog	8563
ftpcheck	74692
ftpclient	8843
ftpclientsk	66742
ftpcopy	44351
ftpcs	36219
ftpcube	9885
ftpd-srch-sys	52079
ftpdev	78864
ftpdonkey	72559
ftpengineer	30418
ftpexplorerplug	59190
ftpfs	28200
ftpfsmac	47902
ftpget	38153
ftpgui	43640
ftphone	111681
ftphp	116212
ftphp-manager	63667
ftpk	50034
ftpknock	101520
ftplibpp	124108
ftplibrary	71131
ftplicity	3286
ftplist	60201
ftplistchecker	13739
ftplookup	67199
ftpls2html	75617
ftpnetcf	22602
ftpod	140170
ftpowl	64968
ftpphpclient	69798
ftpplayer	137552
ftppostoffice	73138
ftpproxyexploit	99635
ftpractical	135771
ftpreadmin	26875
ftprelay	84987
ftprl	27056
ftpro	73144
ftps-pool	59956
ftpsearch	76573
ftpsearchagent	43043
ftpseeker	151647
ftpserv	38251
ftpshaper	78025
ftpsharp	101226
ftpspy	104409
ftpsync	6682
ftpsyncagent	14384
ftpsynchronizer	50972
ftpthread	115328
ftptransfer	48914
ftpunit	21249
ftpupdater	112450
ftpuploader11	7435
ftpvcs	43745
ftpwebadmin	155306
ftpwebpublisher	60551
ftpy	59084
ftr	130886
ftrace	94337
ftrack-as	3736
ftracker	17721
ftrain-ws	70353
ftraq	128438
ftrealvnc	54018
ftreep	27273
ftrs	56911
ftrtos	65951
fts	128810
fts-cp	123915
fts2db	39237
ftshipbuilder	24312
ftsp	44818
ftss	0
ftstrader	110216
fttcan4rtai	118027
ftts	137965
fttss	10058
ftud	90819
ftutorial	56147
ftv	41423
ftw	108171
ftwalk	50058
ftwtv	120995
ftxml	72183
ftxpress	30478
ftype	5500
fu-cms	69515
fu-scan	71606
fu9u	117447
fub-ecg	0
fubcms	131842
fuber	15680
fuca-online	121609
fucf	39502
fuchsin	87621
fucms	117142
fucs	109680
fudaa	5319
fudcms	126567
fudd	84947
fudf	33810
fudge	114406
fudgefont	14515
fudgit	52394
fuego	1993
fuel	27977
fuel-advisor	55934
fuel-ranking	91413
fuelconscalc	173197
fuellhorn	99398
fuelmonitor	101697
fuelvm	60845
fuenfer	89006
fuff	135938
fufts	139051
fufu-cms	133465
fuge	6685
fugenschnitzer	3641
fugetoolkit	95663
fuglue	71003
fugo	15389
fugu	168331
fugu-lib	64531
fugue	92540
fugueorpheline	44253
fugussh	23677
fui	49327
fui-jui	155020
fuicq	66953
fuj	136613
fuji	50152
fukes	178234
fulbotphp	64648
fulcra-frame	143611
fulcrum	113585
fulcrum3d	107288
fulge	63883
fulguro	28982
full-metal-plan	80525
full-uav-sec	119052
fullaljaxmod	0
fullcircle	154248
fullcontrol	21676
fullcontroll	93245
fulldata-br	106296
fulldemocracy	102132
fulldescent	71397
fullfat	90005
fullforce	26449
fullforcereborn	18867
fullgraph	57275
fulloptimize	90685
fullpersist	152204
fullphp	136905
fullphpbb	82942
fullshop	142557
fullsync	3482
fulltank	94343
fulltextsearch	188432
fulluniverse	66097
fullxml	35299
fullxml-php	66780
fullxmlphp	162811
fullymodded	66884
fullymoddedphpb	14411
fulpoll	70632
