#  file: fmRawProjectStats2013-Sep.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in 2013-Sep
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2013) 
#  The project is available at: http://flossmole.org
#
#  SELECT project_id, projectname_short, vitality_score, vitality_percent, 
#  vitality_rank, popularity_score, popularity_percent, popularity_rank, rating, 
#  rating_count, rating_rank, subscriptions
#  FROM `fm_projects`
#  WHERE datasource_id=387
#  ORDER BY project_id
#
#  datasource_id = 387 is the 2013-Sep run on freshmeat.
project_id	projectname_short	vitality_score	vitality_percent	vitality_rank	popularity_score	popularity_percent	popularity_rank	rating	rating_count	rating_rank	subscriptions
55405	simsttab    	1.0    	NULL	NULL	21.07    	NULL	NULL	0    	0    	NULL	2    
55406	weblogpreview    	54.43    	NULL	NULL	8.66    	NULL	NULL	0    	0    	NULL	0    
55407	mod_log_sdb    	1.0    	NULL	NULL	33.88    	NULL	NULL	0    	0    	NULL	3    
55408	ratoximus    	1.75    	NULL	NULL	27.35    	NULL	NULL	0    	0    	NULL	3    
55409	fid-core    	1.44    	NULL	NULL	23.17    	NULL	NULL	0    	0    	NULL	2    
55410	trutag    	1.74    	NULL	NULL	12.96    	NULL	NULL	0    	0    	NULL	2    
55411	boule    	1.0    	NULL	NULL	34.93    	NULL	NULL	0    	0    	NULL	3    
55412	qxmms    	3.31    	NULL	NULL	36.47    	NULL	NULL	0    	0    	NULL	9    
55413	curses-cardfile    	1.0    	NULL	NULL	16.7    	NULL	NULL	0    	0    	NULL	2    
55414	lurc    	1.86    	NULL	NULL	14.14    	NULL	NULL	0    	0    	NULL	4    
55416	nautilus-search-tool    	2.35    	NULL	NULL	39.33    	NULL	NULL	1    	1    	NULL	6    
55417	nlstego    	54.42    	NULL	NULL	19.6    	NULL	NULL	0    	0    	NULL	3    
55419	breakinguard    	1.0    	NULL	NULL	16.43    	NULL	NULL	0    	0    	NULL	4    
55420	scenic    	3.55    	NULL	NULL	48.18    	NULL	NULL	0    	0    	NULL	10    
55421	bookreader    	1.0    	NULL	NULL	22.8    	NULL	NULL	0    	0    	NULL	4    
55422	pidginhotkeys    	1.98    	NULL	NULL	34.21    	NULL	NULL	0    	0    	NULL	4    
55424	phphbargraph    	1.74    	NULL	NULL	66.5    	NULL	NULL	0    	0    	NULL	5    
55426	2257    	1.0    	NULL	NULL	33.81    	NULL	NULL	0    	0    	NULL	2    
55427	stickystatus    	1.0    	NULL	NULL	16.25    	NULL	NULL	0    	0    	NULL	1    
55428	zort    	2.31    	NULL	NULL	28.86    	NULL	NULL	0    	0    	NULL	6    
55429	python-iptables    	54.42    	NULL	NULL	22.58    	NULL	NULL	0    	0    	NULL	2    
55430	nixory    	8.85    	NULL	NULL	102.2    	NULL	NULL	2    	2    	NULL	27    
55432	osla    	1.43    	NULL	NULL	70.31    	NULL	NULL	0    	0    	NULL	15    
55433	msncp    	5.61    	NULL	NULL	78.52    	NULL	NULL	1    	2    	NULL	14    
55434	php_flexireport_classes    	54.42    	NULL	NULL	31.08    	NULL	NULL	0    	0    	NULL	1    
55438	sefir    	1.0    	NULL	NULL	37.75    	NULL	NULL	3    	3    	NULL	4    
55439	kboggle    	2.3    	NULL	NULL	19.6    	NULL	NULL	0    	0    	NULL	5    
55440	wechselspieler    	3.32    	NULL	NULL	45.46    	NULL	NULL	0    	0    	NULL	12    
55443	nagioschecksip    	2.43    	NULL	NULL	44.9    	NULL	NULL	0    	0    	NULL	11    
55444	yaalr    	2.26    	NULL	NULL	38.67    	NULL	NULL	0    	0    	NULL	4    
55445	jacman    	2.19    	NULL	NULL	13.67    	NULL	NULL	0    	0    	NULL	0    
55446	vbaexpress    	54.41    	NULL	NULL	10.77    	NULL	NULL	0    	0    	NULL	0    
55448	octave-g2    	1.55    	NULL	NULL	19.05    	NULL	NULL	0    	0    	NULL	2    
55449	tunneltools    	1.0    	NULL	NULL	47.24    	NULL	NULL	0    	0    	NULL	8    
55450	csvfile    	54.41    	NULL	NULL	11.66    	NULL	NULL	0    	0    	NULL	1    
55451	bib_smiles    	3.32    	NULL	NULL	42.01    	NULL	NULL	0    	0    	NULL	4    
55452	podsblitz    	2.19    	NULL	NULL	49.36    	NULL	NULL	2    	2    	NULL	13    
55453	pgkadmin    	1.0    	NULL	NULL	18.17    	NULL	NULL	0    	0    	NULL	4    
55454	enewzflash    	54.41    	NULL	NULL	11.36    	NULL	NULL	0    	0    	NULL	0    
55457	midge    	2.07    	NULL	NULL	17.55    	NULL	NULL	0    	0    	NULL	6    
55458	bswc    	1.04    	NULL	NULL	13.11    	NULL	NULL	0    	0    	NULL	0    
55460	psnap    	1.0    	NULL	NULL	30.59    	NULL	NULL	2    	2    	NULL	5    
55461	snowfence    	1.44    	NULL	NULL	29.46    	NULL	NULL	0    	0    	NULL	3    
55462	binfmtc    	1.78    	NULL	NULL	31.05    	NULL	NULL	0    	0    	NULL	3    
55463	fid-graphics    	1.44    	NULL	NULL	18.65    	NULL	NULL	0    	0    	NULL	1    
55464	tahchee    	2.16    	NULL	NULL	26.19    	NULL	NULL	0    	0    	NULL	6    
55465	pyicu    	17.3    	NULL	NULL	88.85    	NULL	NULL	0    	0    	NULL	4    
55466	fid-listbuffer    	1.44    	NULL	NULL	13.19    	NULL	NULL	0    	0    	NULL	0    
55468	pasteit    	1.0    	NULL	NULL	17.06    	NULL	NULL	0    	0    	NULL	2    
55469	ogre4j    	1.62    	NULL	NULL	29.09    	NULL	NULL	0    	0    	NULL	5    
55470	tinyide    	1.42    	NULL	NULL	13.34    	NULL	NULL	0    	0    	NULL	1    
55471	firmwareagent    	1.43    	NULL	NULL	12.08    	NULL	NULL	0    	0    	NULL	0    
55472	spdf    	1.42    	NULL	NULL	27.66    	NULL	NULL	0    	0    	NULL	8    
55473	phpcheckstyle    	4.37    	NULL	NULL	80.22    	NULL	NULL	0    	0    	NULL	14    
55474	rant    	2.79    	NULL	NULL	43.59    	NULL	NULL	0    	0    	NULL	9    
55475	p-umlaut    	1.43    	NULL	NULL	28.98    	NULL	NULL	0    	0    	NULL	4    
55476	fid-emacs    	1.44    	NULL	NULL	25.87    	NULL	NULL	0    	0    	NULL	2    
55477	flooddam    	54.4    	NULL	NULL	9.8    	NULL	NULL	1    	1    	NULL	0    
55478	ianout    	1.0    	NULL	NULL	28.25    	NULL	NULL	0    	0    	NULL	2    
55479	pyjflash    	2.25    	NULL	NULL	15.49    	NULL	NULL	0    	0    	NULL	3    
55480	rokugen    	2.05    	NULL	NULL	10.49    	NULL	NULL	0    	0    	NULL	0    
55481	compileandgo    	2.6    	NULL	NULL	28.72    	NULL	NULL	1    	1    	NULL	10    
55484	ticketmanager    	1.51    	NULL	NULL	38.88    	NULL	NULL	0    	0    	NULL	7    
55486	borgshare    	1.0    	NULL	NULL	9.49    	NULL	NULL	0    	0    	NULL	2    
55487	libk8000    	54.39    	NULL	NULL	12.77    	NULL	NULL	0    	0    	NULL	0    
55488	sftpplus    	1.0    	NULL	NULL	41.89    	NULL	NULL	0    	0    	NULL	4    
55490	jxls    	1.7    	NULL	NULL	37.35    	NULL	NULL	0    	0    	NULL	14    
55491	sbackup    	3.6    	NULL	NULL	85.79    	NULL	NULL	0    	0    	NULL	19    
55492	conky    	3.22    	NULL	NULL	132.02    	NULL	NULL	1    	2    	NULL	34    
55495	libcfu    	1.42    	NULL	NULL	115.79    	NULL	NULL	0    	0    	NULL	7    
55496	usbinfo    	54.39    	NULL	NULL	21.66    	NULL	NULL	1    	1    	NULL	6    
55497	fvwm-crystal    	34.62    	NULL	NULL	415.06    	NULL	NULL	6    	6    	NULL	18    
55499	kojoney    	1.86    	NULL	NULL	45.18    	NULL	NULL	1    	1    	NULL	12    
55500	db_bibivu    	2.61    	NULL	NULL	24.98    	NULL	NULL	0    	0    	NULL	3    
55501	ydweblog    	1.0    	NULL	NULL	22.72    	NULL	NULL	0    	1    	NULL	3    
55502	lesserwiki    	2.58    	NULL	NULL	55.32    	NULL	NULL	0    	0    	NULL	16    
55503	twinkle    	6.55    	NULL	NULL	162.63    	NULL	NULL	4    	4    	NULL	56    
55504	xoad    	2.88    	NULL	NULL	97.08    	NULL	NULL	2    	2    	NULL	24    
55505	holodeck10    	3.47    	NULL	NULL	27.42    	NULL	NULL	0    	0    	NULL	7    
55506	php-time-management    	3.41    	NULL	NULL	71.62    	NULL	NULL	1    	1    	NULL	17    
55507	ceemedia    	1.41    	NULL	NULL	33.05    	NULL	NULL	0    	0    	NULL	6    
55508	banfromlog    	1.47    	NULL	NULL	37.79    	NULL	NULL	0    	0    	NULL	5    
55517	skadate    	7.03    	NULL	NULL	64.37    	NULL	NULL	1    	4    	NULL	7    
55518	mailconfiguru    	1.0    	NULL	NULL	16.49    	NULL	NULL	0    	0    	NULL	1    
55520	opstor    	1.0    	NULL	NULL	21.35    	NULL	NULL	0    	0    	NULL	5    
55522	webalizer_xtended    	9.76    	NULL	NULL	150.02    	NULL	NULL	0    	0    	NULL	34    
55523	cscart    	10.47    	NULL	NULL	119.15    	NULL	NULL	6    	6    	NULL	11    
55524	aiotrade    	4.59    	NULL	NULL	88.81    	NULL	NULL	0    	0    	NULL	28    
55526	cd_server    	1.41    	NULL	NULL	16.85    	NULL	NULL	0    	0    	NULL	3    
55527	chinook_web    	1.83    	NULL	NULL	23.02    	NULL	NULL	0    	0    	NULL	4    
55532	redcent    	1.0    	NULL	NULL	22.18    	NULL	NULL	0    	0    	NULL	1    
55535	jsholdem    	1.0    	NULL	NULL	22.09    	NULL	NULL	1    	1    	NULL	3    
55536	openbiz    	54.36    	NULL	NULL	17.78    	NULL	NULL	0    	0    	NULL	3    
55538	craftsman-spy    	2.51    	NULL	NULL	43.47    	NULL	NULL	0    	0    	NULL	14    
55539	katsudoku    	1.48    	NULL	NULL	16.37    	NULL	NULL	0    	0    	NULL	3    
55545	bib_uploadfile    	1.0    	NULL	NULL	15.94    	NULL	NULL	0    	0    	NULL	1    
55547	cryptosync    	1.0    	NULL	NULL	45.2    	NULL	NULL	0    	0    	NULL	8    
55548	z88transfer    	3.47    	NULL	NULL	20.54    	NULL	NULL	0    	0    	NULL	1    
55549	huffmanview    	1.0    	NULL	NULL	25.1    	NULL	NULL	0    	0    	NULL	8    
55551	diggclone    	2.01    	NULL	NULL	51.09    	NULL	NULL	2    	2    	NULL	17    
55553	portalproj    	10.84    	NULL	NULL	58.46    	NULL	NULL	0    	0    	NULL	16    
55556	minij    	1.0    	NULL	NULL	40.1    	NULL	NULL	0    	2    	NULL	5    
55558	filemanager    	1.0    	NULL	NULL	17.61    	NULL	NULL	0    	0    	NULL	9    
55560	db_cart    	3.17    	NULL	NULL	32.74    	NULL	NULL	0    	0    	NULL	7    
55561	zoopframework    	2.56    	NULL	NULL	39.0    	NULL	NULL	0    	0    	NULL	12    
55564	webnavigator    	1.0    	NULL	NULL	11.75    	NULL	NULL	0    	0    	NULL	2    
55566	mono-g2    	1.0    	NULL	NULL	9.9    	NULL	NULL	0    	0    	NULL	1    
55567	voqdm    	1.0    	NULL	NULL	21.45    	NULL	NULL	0    	0    	NULL	3    
55568	trojanscan    	13.87    	NULL	NULL	93.19    	NULL	NULL	2    	2    	NULL	8    
55571	pocketpos    	1.0    	NULL	NULL	39.24    	NULL	NULL	0    	0    	NULL	6    
55572	123livehelp    	5.03    	NULL	NULL	66.36    	NULL	NULL	2    	2    	NULL	5    
55573	libnxml    	5.8    	NULL	NULL	66.14    	NULL	NULL	0    	0    	NULL	24    
55574	juxy    	2.87    	NULL	NULL	33.02    	NULL	NULL	0    	0    	NULL	9    
55576	triplesec    	1.0    	NULL	NULL	28.88    	NULL	NULL	0    	0    	NULL	5    
55578	logalert    	1.44    	NULL	NULL	23.32    	NULL	NULL	0    	0    	NULL	15    
55580	spamato    	2.46    	NULL	NULL	79.3    	NULL	NULL	1    	1    	NULL	18    
55581	media4moin    	1.48    	NULL	NULL	29.73    	NULL	NULL	0    	0    	NULL	3    
55583	kmidimon    	27.71    	NULL	NULL	129.17    	NULL	NULL	0    	0    	NULL	5    
55585	directnet    	54.34    	NULL	NULL	10.72    	NULL	NULL	0    	0    	NULL	0    
55586	gpe-contacts    	1.0    	NULL	NULL	17.46    	NULL	NULL	0    	0    	NULL	4    
55587	sidvault    	1.84    	NULL	NULL	27.98    	NULL	NULL	0    	0    	NULL	8    
55588	calistir    	54.34    	NULL	NULL	14.42    	NULL	NULL	0    	0    	NULL	1    
55589	wxfontview    	2.03    	NULL	NULL	47.01    	NULL	NULL	0    	0    	NULL	9    
55590	surfshoppro    	2.42    	NULL	NULL	9.9    	NULL	NULL	0    	0    	NULL	1    
55591	freebasic    	3.0    	NULL	NULL	83.89    	NULL	NULL	4    	4    	NULL	22    
55592	singular    	3.06    	NULL	NULL	37.67    	NULL	NULL	0    	0    	NULL	10    
55593	msnbot    	54.33    	NULL	NULL	22.11    	NULL	NULL	0    	1    	NULL	2    
55595	diffj    	8.96    	NULL	NULL	98.35    	NULL	NULL	0    	0    	NULL	25    
55596	autofollowup    	1.0    	NULL	NULL	13.27    	NULL	NULL	0    	0    	NULL	1    
55597	makagiga    	66.16    	NULL	NULL	251.71    	NULL	NULL	2    	2    	NULL	31    
55598	rotator    	1.42    	NULL	NULL	19.44    	NULL	NULL	0    	0    	NULL	6    
55599	roundcubemail    	26.59    	NULL	NULL	985.53    	NULL	NULL	24    	24    	NULL	223    
55600	sudokusolver    	1.42    	NULL	NULL	26.27    	NULL	NULL	0    	0    	NULL	5    
55601	tttrigger    	2.34    	NULL	NULL	25.34    	NULL	NULL	0    	0    	NULL	5    
55604	phpdbug    	54.32    	NULL	NULL	10.95    	NULL	NULL	0    	0    	NULL	2    
55605	exproxy    	1.42    	NULL	NULL	38.34    	NULL	NULL	0    	0    	NULL	6    
55606	jmiddleman    	1.42    	NULL	NULL	16.52    	NULL	NULL	0    	0    	NULL	6    
55609	vinobase    	1.0    	NULL	NULL	14.39    	NULL	NULL	0    	0    	NULL	2    
55610	kbibtex    	10.45    	NULL	NULL	112.77    	NULL	NULL	2    	2    	NULL	16    
55611	mibviews    	7.93    	NULL	NULL	100.37    	NULL	NULL	0    	0    	NULL	24    
55612	avrada    	2.46    	NULL	NULL	41.04    	NULL	NULL	0    	0    	NULL	3    
55613	moinupdate    	5.91    	NULL	NULL	35.41    	NULL	NULL	0    	0    	NULL	5    
55616	jcmsplugin    	1.42    	NULL	NULL	9.85    	NULL	NULL	0    	0    	NULL	0    
55617	lirccd    	1.0    	NULL	NULL	23.02    	NULL	NULL	0    	0    	NULL	1    
55618	yass    	1.0    	NULL	NULL	34.16    	NULL	NULL	1    	1    	NULL	2    
55620	jgraphpadpro    	4.0    	NULL	NULL	53.24    	NULL	NULL	0    	0    	NULL	8    
55621	taprobane    	2.52    	NULL	NULL	25.69    	NULL	NULL	0    	0    	NULL	3    
55622	sh-php-bar-graph    	1.0    	NULL	NULL	35.94    	NULL	NULL	0    	0    	NULL	1    
55623	collectd    	118.09    	NULL	NULL	679.63    	NULL	NULL	9    	9    	NULL	138    
55624	libudbm    	3.55    	NULL	NULL	30.45    	NULL	NULL	1    	1    	NULL	8    
55626	gstm    	2.61    	NULL	NULL	58.69    	NULL	NULL	1    	1    	NULL	20    
55627	check_mysql    	1.0    	NULL	NULL	37.68    	NULL	NULL	0    	0    	NULL	9    
55630	lib2dp    	1.43    	NULL	NULL	50.32    	NULL	NULL	0    	0    	NULL	5    
55632	simplejta    	1.45    	NULL	NULL	37.42    	NULL	NULL	0    	0    	NULL	7    
55633	simpledbm    	4.09    	NULL	NULL	53.92    	NULL	NULL	0    	0    	NULL	8    
55634	rasuite    	1.0    	NULL	NULL	18.3    	NULL	NULL	0    	0    	NULL	4    
55635	quadnut    	54.31    	NULL	NULL	12.41    	NULL	NULL	0    	0    	NULL	0    
55636	3dbasemotiffractalgenerator    	54.31    	NULL	NULL	12.17    	NULL	NULL	0    	0    	NULL	0    
55637	3dsierpinskigenerator    	54.31    	NULL	NULL	27.5    	NULL	NULL	0    	0    	NULL	1    
55639	assetssosimple    	1.0    	NULL	NULL	26.98    	NULL	NULL	0    	0    	NULL	3    
55640	tapir    	1.0    	NULL	NULL	4.58    	NULL	NULL	0    	0    	NULL	0    
55642	sat    	2.08    	NULL	NULL	20.17    	NULL	NULL	0    	0    	NULL	10    
55643	penguintv    	5.08    	NULL	NULL	60.0    	NULL	NULL	0    	0    	NULL	9    
55644	libgmail    	2.25    	NULL	NULL	50.68    	NULL	NULL	1    	1    	NULL	11    
55645	saltshaker    	1.56    	NULL	NULL	24.08    	NULL	NULL	0    	0    	NULL	4    
55646	kitikat    	3.12    	NULL	NULL	36.03    	NULL	NULL	0    	0    	NULL	10    
55647	gloox    	10.45    	NULL	NULL	115.88    	NULL	NULL	-1    	1    	NULL	35    
55650	admp    	1.0    	NULL	NULL	12.33    	NULL	NULL	0    	0    	NULL	0    
55652	btfree    	1.0    	NULL	NULL	27.57    	NULL	NULL	0    	0    	NULL	7    
55653	booh    	4.03    	NULL	NULL	76.37    	NULL	NULL	1    	1    	NULL	18    
55655	juxtapose    	1.0    	NULL	NULL	14.28    	NULL	NULL	0    	0    	NULL	2    
55657	webpython    	2.7    	NULL	NULL	27.5    	NULL	NULL	0    	0    	NULL	6    
55658	gtkmaskedentry    	54.29    	NULL	NULL	14.21    	NULL	NULL	0    	0    	NULL	0    
55660	sysreport    	1.73    	NULL	NULL	30.98    	NULL	NULL	0    	0    	NULL	5    
55661	twindy    	3.56    	NULL	NULL	34.06    	NULL	NULL	0    	0    	NULL	7    
55662	dvd2mp3    	1.0    	NULL	NULL	29.83    	NULL	NULL	1    	1    	NULL	4    
55663	caui    	2.04    	NULL	NULL	30.79    	NULL	NULL	0    	0    	NULL	3    
55665	recordmms    	54.29    	NULL	NULL	19.9    	NULL	NULL	0    	0    	NULL	2    
55667	mydns_admin    	1.0    	NULL	NULL	16.88    	NULL	NULL	0    	1    	NULL	4    
55669	postprox    	1.46    	NULL	NULL	43.47    	NULL	NULL	0    	0    	NULL	9    
55670	rusxmms    	1.78    	NULL	NULL	27.64    	NULL	NULL	0    	0    	NULL	3    
55671	libsudoku    	1.42    	NULL	NULL	21.17    	NULL	NULL	0    	0    	NULL	3    
55672	turnracer    	1.46    	NULL	NULL	15.39    	NULL	NULL	0    	0    	NULL	2    
55674	vhcs    	3.58    	NULL	NULL	146.29    	NULL	NULL	5    	5    	NULL	49    
55675	pwim    	2.53    	NULL	NULL	20.88    	NULL	NULL	1    	1    	NULL	3    
55676	dmcryptfs    	3.79    	NULL	NULL	48.17    	NULL	NULL	0    	0    	NULL	15    
55677	webdisk    	5.61    	NULL	NULL	125.48    	NULL	NULL	0    	1    	NULL	40    
55679	backupmon    	1.46    	NULL	NULL	38.99    	NULL	NULL	0    	0    	NULL	15    
55680	blobtrix    	2.05    	NULL	NULL	20.2    	NULL	NULL	0    	0    	NULL	2    
55681	blobtrixd    	1.67    	NULL	NULL	22.8    	NULL	NULL	0    	0    	NULL	3    
55682	gns    	1.43    	NULL	NULL	22.85    	NULL	NULL	0    	0    	NULL	5    
55683	pykanjicard    	2.06    	NULL	NULL	52.99    	NULL	NULL	0    	0    	NULL	7    
55684	simplelog    	1.51    	NULL	NULL	20.42    	NULL	NULL	0    	0    	NULL	2    
55685	pajaj    	1.43    	NULL	NULL	47.84    	NULL	NULL	0    	0    	NULL	20    
55686	hylt    	1.0    	NULL	NULL	14.14    	NULL	NULL	0    	0    	NULL	1    
55687	pympi    	1.0    	NULL	NULL	18.97    	NULL	NULL	0    	0    	NULL	5    
55688	mod-vhost-ldap    	2.91    	NULL	NULL	102.47    	NULL	NULL	0    	0    	NULL	19    
55689	konjugator    	1.0    	NULL	NULL	12.61    	NULL	NULL	0    	0    	NULL	0    
55690	sqlitewrapped    	2.09    	NULL	NULL	46.81    	NULL	NULL	0    	0    	NULL	6    
55691	gg_tk    	54.28    	NULL	NULL	17.66    	NULL	NULL	0    	0    	NULL	1    
55692	burpsuite    	1.68    	NULL	NULL	54.92    	NULL	NULL	0    	0    	NULL	12    
55693	cvsmanager    	1.0    	NULL	NULL	6.32    	NULL	NULL	0    	0    	NULL	1    
55694	osxmail2maildir    	1.0    	NULL	NULL	18.97    	NULL	NULL	0    	0    	NULL	3    
55695	glucoscsh    	1.0    	NULL	NULL	26.76    	NULL	NULL	0    	0    	NULL	3    
55696	tremulous    	2.93    	NULL	NULL	70.99    	NULL	NULL	3    	3    	NULL	14    
55697	ocl4java    	2.72    	NULL	NULL	63.17    	NULL	NULL	0    	0    	NULL	14    
55699	sanos    	4.06    	NULL	NULL	69.86    	NULL	NULL	1    	1    	NULL	15    
55701	glscope    	54.27    	NULL	NULL	27.09    	NULL	NULL	0    	0    	NULL	1    
55702	bddshell    	1.0    	NULL	NULL	33.59    	NULL	NULL	0    	0    	NULL	2    
55703	kabcclient    	1.74    	NULL	NULL	20.62    	NULL	NULL	0    	0    	NULL	4    
55705	licqweb    	1.0    	NULL	NULL	24.29    	NULL	NULL	1    	1    	NULL	4    
55707	bitterbpp    	1.79    	NULL	NULL	34.93    	NULL	NULL	0    	0    	NULL	9    
55708	phparchive    	1.0    	NULL	NULL	32.37    	NULL	NULL	2    	2    	NULL	7    
55710	gpe-calendar    	1.42    	NULL	NULL	21.33    	NULL	NULL	0    	0    	NULL	6    
55711	readlists    	2.98    	NULL	NULL	35.11    	NULL	NULL	0    	0    	NULL	8    
55712	cowdancer    	3.28    	NULL	NULL	65.18    	NULL	NULL	0    	0    	NULL	17    
55714	vesautils    	54.27    	NULL	NULL	27.71    	NULL	NULL	0    	0    	NULL	3    
55716	doctools    	6.8    	NULL	NULL	139.58    	NULL	NULL	1    	1    	NULL	33    
55717	xemeraldia    	1.33    	NULL	NULL	13.34    	NULL	NULL	0    	0    	NULL	0    
55719	mateedit    	1.0    	NULL	NULL	33.11    	NULL	NULL	0    	0    	NULL	7    
55720	nmdepend    	1.0    	NULL	NULL	16.97    	NULL	NULL	0    	0    	NULL	3    
55721	zenwalk    	2.63    	NULL	NULL	44.9    	NULL	NULL	2    	2    	NULL	13    
55722	gbrowser    	1.75    	NULL	NULL	38.7    	NULL	NULL	0    	0    	NULL	6    
55724	xmlrpcserver    	1.41    	NULL	NULL	30.28    	NULL	NULL	0    	0    	NULL	6    
55725	netuptime    	1.42    	NULL	NULL	9.49    	NULL	NULL	0    	0    	NULL	4    
55727	bibble    	3.61    	NULL	NULL	63.87    	NULL	NULL	4    	4    	NULL	19    
55728	dshaper    	1.78    	NULL	NULL	43.41    	NULL	NULL	0    	0    	NULL	5    
55729	anticms    	1.43    	NULL	NULL	32.06    	NULL	NULL	0    	0    	NULL	3    
55730	prevalence    	1.0    	NULL	NULL	15.17    	NULL	NULL	0    	0    	NULL	4    
55731	arnie    	1.42    	NULL	NULL	38.25    	NULL	NULL	0    	0    	NULL	6    
55732	qemupuppy    	3.37    	NULL	NULL	89.4    	NULL	NULL	1    	1    	NULL	35    
55734	webdirectory    	1.45    	NULL	NULL	30.0    	NULL	NULL	0    	0    	NULL	5    
55735	pygme    	1.0    	NULL	NULL	18.44    	NULL	NULL	0    	0    	NULL	4    
55737	gnumed    	75.81    	NULL	NULL	374.32    	NULL	NULL	2    	2    	NULL	35    
55738	snowballgame    	1.42    	NULL	NULL	22.8    	NULL	NULL	0    	0    	NULL	4    
55739	wxcl    	2.35    	NULL	NULL	40.3    	NULL	NULL	0    	0    	NULL	7    
55740	snort2c    	1.0    	NULL	NULL	16.0    	NULL	NULL	0    	0    	NULL	3    
55741	kisql    	1.42    	NULL	NULL	10.95    	NULL	NULL	0    	0    	NULL	1    
55742	phplogcon    	114.97    	NULL	NULL	741.95    	NULL	NULL	9    	9    	NULL	116    
55743	wcms    	54.24    	NULL	NULL	15.75    	NULL	NULL	0    	0    	NULL	1    
55744	phppokerclass    	1.0    	NULL	NULL	8.12    	NULL	NULL	0    	0    	NULL	1    
55746	hmce    	1.0    	NULL	NULL	14.21    	NULL	NULL	0    	0    	NULL	1    
55748	simplexml    	2.49    	NULL	NULL	59.75    	NULL	NULL	0    	0    	NULL	13    
55749	swampp    	1.0    	NULL	NULL	12.12    	NULL	NULL	0    	0    	NULL	2    
55751	epigrass    	3.24    	NULL	NULL	29.12    	NULL	NULL	0    	0    	NULL	7    
55752	cppxstream    	1.8    	NULL	NULL	18.0    	NULL	NULL	0    	0    	NULL	8    
55754	gridwrapperforwebsphereinformationintegrator    	1.0    	NULL	NULL	12.25    	NULL	NULL	0    	0    	NULL	2    
55756	bluezip    	1.75    	NULL	NULL	30.66    	NULL	NULL	0    	0    	NULL	4    
55757	kernelconfig    	1.0    	NULL	NULL	14.25    	NULL	NULL	0    	0    	NULL	6    
55758	dnasystem    	2.05    	NULL	NULL	71.24    	NULL	NULL	0    	0    	NULL	28    
55759	lastplayed    	1.74    	NULL	NULL	19.44    	NULL	NULL	0    	0    	NULL	1    
55760	connla    	1.0    	NULL	NULL	35.5    	NULL	NULL	0    	0    	NULL	6    
55762	mrt_mcafeefetchupdates    	1.76    	NULL	NULL	13.42    	NULL	NULL	0    	0    	NULL	3    
55763	opennewsletter    	54.23    	NULL	NULL	13.42    	NULL	NULL	0    	0    	NULL	2    
55765	grifcat    	1.74    	NULL	NULL	34.47    	NULL	NULL	0    	0    	NULL	5    
55767	eclipsexul    	1.0    	NULL	NULL	47.97    	NULL	NULL	0    	0    	NULL	12    
55770	parairclib    	1.0    	NULL	NULL	15.49    	NULL	NULL	0    	0    	NULL	1    
55771	constrictor    	1.76    	NULL	NULL	14.14    	NULL	NULL	0    	0    	NULL	1    
55773	coloryze    	1.42    	NULL	NULL	31.32    	NULL	NULL	1    	1    	NULL	8    
55774	goblinxmini    	3.52    	NULL	NULL	37.75    	NULL	NULL	1    	1    	NULL	4    
55776	jopt-simple    	27.77    	NULL	NULL	171.7    	NULL	NULL	0    	0    	NULL	19    
55778	cowtacular    	6.83    	NULL	NULL	63.69    	NULL	NULL	1    	1    	NULL	23    
55779	stunt    	2.12    	NULL	NULL	33.35    	NULL	NULL	1    	1    	NULL	3    
55780	spinhost    	1.0    	NULL	NULL	11.75    	NULL	NULL	0    	0    	NULL	1    
55781	jbrout    	1.0    	NULL	NULL	31.5    	NULL	NULL	2    	2    	NULL	7    
55782	uplug    	1.08    	NULL	NULL	25.57    	NULL	NULL	0    	0    	NULL	5    
55783	asyncj    	1.42    	NULL	NULL	18.97    	NULL	NULL	0    	0    	NULL	7    
55784	uha    	54.22    	NULL	NULL	13.6    	NULL	NULL	0    	0    	NULL	0    
55786	kalva    	3.24    	NULL	NULL	43.81    	NULL	NULL	1    	1    	NULL	18    
55787	chungles    	2.19    	NULL	NULL	20.49    	NULL	NULL	0    	0    	NULL	5    
55788	lams    	2.59    	NULL	NULL	34.6    	NULL	NULL	0    	0    	NULL	8    
55790	astatspam    	54.21    	NULL	NULL	10.44    	NULL	NULL	0    	0    	NULL	0    
55791	bib_errors    	3.0    	NULL	NULL	31.3    	NULL	NULL	0    	0    	NULL	4    
55793	icebearsoft-linkchecker    	54.21    	NULL	NULL	17.78    	NULL	NULL	0    	0    	NULL	1    
55794	csl4lin    	1.0    	NULL	NULL	17.32    	NULL	NULL	0    	0    	NULL	1    
55795	bluegps    	1.42    	NULL	NULL	22.09    	NULL	NULL	0    	0    	NULL	3    
